warning_id,project,split,snippet_id,snippet_type,annotator_A,annotator_B,merged_relevance
commons-compress#0003,commons-compress,test,s02,enclosing_method,essential,essential,essential
commons-compress#0003,commons-compress,test,s03,enclosing_class,helpful,helpful,helpful
commons-compress#0003,commons-compress,test,s04,callee,helpful,helpful,helpful
commons-compress#0003,commons-compress,test,s05,field_or_type_declaration,helpful,essential,essential
commons-compress#0003,commons-compress,test,s06,test,irrelevant,helpful,helpful
commons-compress#0003,commons-compress,test,s07,similar_code,helpful,irrelevant,helpful
commons-compress#0004,commons-compress,test,s01,warning_line,essential,essential,essential
commons-compress#0004,commons-compress,test,s02,enclosing_method,essential,helpful,essential
commons-compress#0004,commons-compress,test,s03,enclosing_class,helpful,helpful,helpful
commons-compress#0004,commons-compress,test,s04,callee,helpful,helpful,helpful
commons-compress#0004,commons-compress,test,s05,callee,helpful,essential,essential
commons-compress#0004,commons-compress,test,s06,field_or_type_declaration,helpful,essential,helpful
commons-compress#0004,commons-compress,test,s07,annotation_or_contract,helpful,helpful,helpful
commons-compress#0007,commons-compress,test,s01,warning_line,essential,essential,essential
commons-compress#0007,commons-compress,test,s02,enclosing_method,essential,helpful,essential
commons-compress#0007,commons-compress,test,s03,enclosing_class,helpful,helpful,helpful
commons-compress#0007,commons-compress,test,s04,caller,helpful,helpful,helpful
commons-compress#0007,commons-compress,test,s05,caller,helpful,helpful,helpful
commons-compress#0007,commons-compress,test,s06,caller,helpful,helpful,helpful
commons-compress#0007,commons-compress,test,s07,callee,helpful,helpful,helpful
commons-compress#0007,commons-compress,test,s08,field_or_type_declaration,helpful,essential,essential
commons-compress#0007,commons-compress,test,s09,test,irrelevant,irrelevant,irrelevant
commons-compress#0007,commons-compress,test,s10,similar_code,helpful,irrelevant,helpful
commons-compress#0008,commons-compress,test,s01,warning_line,essential,essential,essential
commons-compress#0008,commons-compress,test,s02,enclosing_method,essential,essential,essential
commons-compress#0008,commons-compress,test,s03,enclosing_class,helpful,helpful,helpful
commons-compress#0008,commons-compress,test,s04,caller,helpful,helpful,helpful
commons-compress#0008,commons-compress,test,s05,caller,helpful,helpful,helpful
commons-compress#0008,commons-compress,test,s06,caller,helpful,helpful,helpful
commons-compress#0008,commons-compress,test,s07,callee,helpful,helpful,helpful
commons-compress#0008,commons-compress,test,s08,callee,helpful,helpful,helpful
commons-compress#0008,commons-compress,test,s09,field_or_type_declaration,essential,essential,essential
commons-compress#0008,commons-compress,test,s10,test,irrelevant,helpful,helpful
commons-compress#0009,commons-compress,test,s01,warning_line,essential,essential,essential
commons-compress#0009,commons-compress,test,s02,enclosing_method,essential,essential,essential
commons-compress#0009,commons-compress,test,s03,enclosing_class,helpful,helpful,helpful
commons-compress#0009,commons-compress,test,s04,callee,helpful,irrelevant,helpful
commons-compress#0009,commons-compress,test,s05,callee,helpful,irrelevant,helpful
commons-compress#0009,commons-compress,test,s06,field_or_type_declaration,helpful,essential,essential
commons-compress#0009,commons-compress,test,s07,similar_code,helpful,irrelevant,helpful
commons-compress#0010,commons-compress,test,s01,warning_line,essential,essential,essential
commons-compress#0010,commons-compress,test,s02,enclosing_method,essential,helpful,essential
commons-compress#0010,commons-compress,test,s03,enclosing_class,helpful,helpful,helpful
commons-compress#0010,commons-compress,test,s04,callee,helpful,irrelevant,helpful
commons-compress#0010,commons-compress,test,s06,field_or_type_declaration,helpful,essential,essential
commons-compress#0010,commons-compress,test,s07,test,irrelevant,helpful,helpful
commons-compress#0011,commons-compress,test,s01,warning_line,essential,essential,essential
commons-compress#0011,commons-compress,test,s02,enclosing_method,essential,essential,essential
commons-compress#0011,commons-compress,test,s03,enclosing_class,helpful,essential,essential
commons-compress#0011,commons-compress,test,s04,field_or_type_declaration,helpful,helpful,helpful
commons-compress#0011,commons-compress,test,s05,test,irrelevant,helpful,helpful
commons-compress#0012,commons-compress,test,s01,warning_line,essential,essential,essential
commons-compress#0012,commons-compress,test,s02,enclosing_method,essential,helpful,essential
commons-compress#0012,commons-compress,test,s03,enclosing_class,helpful,helpful,helpful
commons-compress#0012,commons-compress,test,s04,caller,helpful,irrelevant,helpful
commons-compress#0012,commons-compress,test,s05,caller,helpful,irrelevant,helpful
commons-compress#0012,commons-compress,test,s06,caller,helpful,irrelevant,helpful
commons-compress#0012,commons-compress,test,s07,callee,helpful,irrelevant,helpful
commons-compress#0012,commons-compress,test,s08,field_or_type_declaration,helpful,irrelevant,helpful
commons-compress#0012,commons-compress,test,s09,annotation_or_contract,helpful,irrelevant,helpful
commons-compress#0012,commons-compress,test,s10,test,irrelevant,helpful,helpful
commons-compress#0013,commons-compress,test,s01,warning_line,essential,essential,essential
commons-compress#0013,commons-compress,test,s02,enclosing_method,essential,essential,essential
commons-compress#0013,commons-compress,test,s03,enclosing_class,helpful,helpful,helpful
commons-compress#0013,commons-compress,test,s04,callee,helpful,helpful,helpful
commons-compress#0013,commons-compress,test,s05,field_or_type_declaration,helpful,essential,essential
commons-compress#0013,commons-compress,test,s06,annotation_or_contract,helpful,helpful,helpful
commons-compress#0013,commons-compress,test,s07,similar_code,helpful,helpful,helpful
commons-compress#0014,commons-compress,test,s01,warning_line,essential,essential,essential
commons-compress#0014,commons-compress,test,s02,enclosing_method,essential,helpful,essential
commons-compress#0014,commons-compress,test,s03,enclosing_class,helpful,helpful,helpful
commons-compress#0014,commons-compress,test,s04,callee,helpful,helpful,helpful
commons-compress#0014,commons-compress,test,s05,callee,helpful,irrelevant,helpful
commons-compress#0014,commons-compress,test,s06,field_or_type_declaration,helpful,essential,essential
commons-compress#0015,commons-compress,test,s01,warning_line,essential,essential,essential
commons-compress#0015,commons-compress,test,s02,enclosing_method,essential,helpful,essential
commons-compress#0015,commons-compress,test,s03,enclosing_class,helpful,essential,essential
commons-compress#0015,commons-compress,test,s04,caller,helpful,irrelevant,helpful
commons-compress#0015,commons-compress,test,s05,annotation_or_contract,helpful,helpful,helpful
commons-compress#0015,commons-compress,test,s06,test,irrelevant,helpful,helpful
commons-compress#0016,commons-compress,test,s01,warning_line,essential,essential,essential
commons-compress#0016,commons-compress,test,s02,enclosing_method,essential,essential,essential
commons-compress#0016,commons-compress,test,s03,enclosing_class,helpful,helpful,helpful
commons-compress#0016,commons-compress,test,s04,callee,helpful,essential,essential
commons-compress#0016,commons-compress,test,s05,callee,helpful,helpful,helpful
commons-compress#0016,commons-compress,test,s06,field_or_type_declaration,helpful,helpful,helpful
commons-compress#0016,commons-compress,test,s07,test,irrelevant,helpful,helpful
commons-compress#0017,commons-compress,test,s01,warning_line,essential,essential,essential
commons-compress#0017,commons-compress,test,s02,enclosing_method,essential,helpful,essential
commons-compress#0017,commons-compress,test,s03,enclosing_class,helpful,essential,essential
commons-compress#0017,commons-compress,test,s04,test,irrelevant,helpful,helpful
commons-compress#0017,commons-compress,test,s05,similar_code,helpful,irrelevant,helpful
commons-compress#0018,commons-compress,test,s01,warning_line,essential,essential,essential
commons-compress#0018,commons-compress,test,s02,enclosing_method,essential,helpful,essential
commons-compress#0018,commons-compress,test,s03,enclosing_class,helpful,helpful,helpful
commons-compress#0018,commons-compress,test,s04,caller,helpful,helpful,helpful
commons-compress#0018,commons-compress,test,s05,caller,helpful,helpful,helpful
commons-compress#0018,commons-compress,test,s06,caller,helpful,helpful,helpful
commons-compress#0018,commons-compress,test,s07,callee,helpful,helpful,helpful
commons-compress#0018,commons-compress,test,s09,field_or_type_declaration,helpful,essential,essential
commons-compress#0018,commons-compress,test,s10,test,irrelevant,helpful,helpful
commons-compress#0019,commons-compress,test,s01,warning_line,essential,essential,essential
commons-compress#0019,commons-compress,test,s02,enclosing_method,essential,essential,essential
commons-compress#0019,commons-compress,test,s03,enclosing_class,helpful,helpful,helpful
commons-compress#0019,commons-compress,test,s04,callee,helpful,irrelevant,helpful
commons-compress#0019,commons-compress,test,s05,callee,helpful,irrelevant,helpful
commons-compress#0019,commons-compress,test,s06,field_or_type_declaration,helpful,essential,essential
commons-compress#0021,commons-compress,test,s01,warning_line,essential,essential,essential
commons-compress#0021,commons-compress,test,s02,enclosing_method,essential,helpful,essential
commons-compress#0021,commons-compress,test,s03,enclosing_class,helpful,helpful,helpful
commons-compress#0021,commons-compress,test,s04,callee,helpful,helpful,helpful
commons-compress#0021,commons-compress,test,s05,callee,helpful,essential,essential
commons-compress#0021,commons-compress,test,s06,field_or_type_declaration,helpful,essential,helpful
commons-compress#0021,commons-compress,test,s07,annotation_or_contract,helpful,helpful,helpful
commons-compress#0022,commons-compress,test,s01,warning_line,essential,essential,essential
commons-compress#0022,commons-compress,test,s02,enclosing_method,essential,helpful,essential
commons-compress#0022,commons-compress,test,s03,enclosing_class,helpful,irrelevant,helpful
commons-compress#0022,commons-compress,test,s04,callee,helpful,essential,essential
commons-compress#0022,commons-compress,test,s05,test,irrelevant,helpful,helpful
commons-compress#0023,commons-compress,test,s01,warning_line,essential,essential,essential
commons-compress#0023,commons-compress,test,s02,enclosing_method,essential,helpful,essential
commons-compress#0023,commons-compress,test,s03,enclosing_class,helpful,essential,essential
commons-compress#0023,commons-compress,test,s04,caller,helpful,irrelevant,helpful
commons-compress#0023,commons-compress,test,s05,caller,helpful,helpful,helpful
commons-compress#0023,commons-compress,test,s06,caller,helpful,helpful,helpful
commons-compress#0023,commons-compress,test,s07,callee,helpful,irrelevant,helpful
commons-compress#0023,commons-compress,test,s09,test,irrelevant,helpful,helpful
commons-compress#0023,commons-compress,test,s10,similar_code,helpful,irrelevant,helpful
commons-compress#0024,commons-compress,test,s01,warning_line,essential,essential,essential
commons-compress#0024,commons-compress,test,s02,enclosing_method,essential,helpful,essential
commons-compress#0024,commons-compress,test,s03,enclosing_class,helpful,helpful,helpful
commons-compress#0024,commons-compress,test,s04,callee,helpful,irrelevant,helpful
commons-compress#0024,commons-compress,test,s05,callee,helpful,irrelevant,helpful
commons-compress#0024,commons-compress,test,s06,field_or_type_declaration,helpful,helpful,helpful
commons-compress#0024,commons-compress,test,s07,test,irrelevant,helpful,helpful
jackson-databind#0001,jackson-databind,test,s01,warning_line,essential,essential,essential
jackson-databind#0001,jackson-databind,test,s02,enclosing_method,essential,essential,essential
jackson-databind#0001,jackson-databind,test,s03,enclosing_class,helpful,helpful,helpful
jackson-databind#0001,jackson-databind,test,s04,caller,helpful,helpful,helpful
jackson-databind#0001,jackson-databind,test,s05,caller,helpful,helpful,helpful
jackson-databind#0001,jackson-databind,test,s06,caller,helpful,helpful,helpful
jackson-databind#0001,jackson-databind,test,s07,callee,helpful,helpful,helpful
jackson-databind#0001,jackson-databind,test,s08,callee,helpful,helpful,helpful
jackson-databind#0001,jackson-databind,test,s09,field_or_type_declaration,helpful,essential,essential
jackson-databind#0001,jackson-databind,test,s10,similar_code,helpful,irrelevant,helpful
jackson-databind#0002,jackson-databind,test,s01,warning_line,essential,essential,essential
jackson-databind#0002,jackson-databind,test,s02,enclosing_method,essential,helpful,essential
jackson-databind#0002,jackson-databind,test,s03,enclosing_class,helpful,helpful,helpful
jackson-databind#0002,jackson-databind,test,s04,caller,helpful,helpful,helpful
jackson-databind#0002,jackson-databind,test,s05,caller,helpful,helpful,helpful
jackson-databind#0002,jackson-databind,test,s06,caller,helpful,helpful,helpful
jackson-databind#0002,jackson-databind,test,s07,callee,helpful,essential,essential
jackson-databind#0002,jackson-databind,test,s09,field_or_type_declaration,helpful,helpful,helpful
jackson-databind#0002,jackson-databind,test,s10,test,irrelevant,helpful,helpful
jackson-databind#0003,jackson-databind,test,s01,warning_line,essential,essential,essential
jackson-databind#0003,jackson-databind,test,s02,enclosing_method,essential,essential,essential
jackson-databind#0003,jackson-databind,test,s03,enclosing_class,helpful,helpful,helpful
jackson-databind#0003,jackson-databind,test,s04,caller,helpful,irrelevant,helpful
jackson-databind#0003,jackson-databind,test,s05,caller,helpful,irrelevant,helpful
jackson-databind#0003,jackson-databind,test,s06,caller,helpful,irrelevant,helpful
jackson-databind#0003,jackson-databind,test,s07,callee,helpful,irrelevant,helpful
jackson-databind#0003,jackson-databind,test,s08,callee,helpful,irrelevant,helpful
jackson-databind#0003,jackson-databind,test,s09,field_or_type_declaration,helpful,essential,essential
jackson-databind#0003,jackson-databind,test,s10,test,irrelevant,helpful,helpful
jackson-databind#0004,jackson-databind,test,s01,warning_line,essential,essential,essential
jackson-databind#0004,jackson-databind,test,s02,enclosing_method,essential,helpful,essential
jackson-databind#0004,jackson-databind,test,s03,enclosing_class,helpful,essential,essential
jackson-databind#0004,jackson-databind,test,s04,caller,helpful,helpful,helpful
jackson-databind#0004,jackson-databind,test,s05,caller,helpful,helpful,helpful
